216,0.0000,0.4000,4101
224,0.0000,0.4000,4207
233,0.0000,0.4000,4313
242,0.0000,0.4000,4420
251,0.0000,0.4000,4526
255,0.0000,0.4000,4633
255,0.0000,0.4000,4739
255,0.0000,0.4000,4845
255,0.0000,0.4000,4952
255,0.0000,0.4000,5058
255,0.0000,0.4000,5165
255,0.0000,0.4000,5271
255,0.0000,0.4000,5378
255,0.0000,0.4000,5484
255,0.0000,0.4000,5591
255,0.0000,0.4000,5697
255,0.0000,0.4000,5804
255,0.0000,0.4000,5910
255,0.0376,0.4000,6017
255,0.1059,0.4000,6123
255,0.1599,0.4000,6230
255,0.2407,0.4000,6337
255,0.2677,0.4000,6444
255,0.2900,0.4000,6550
255,0.3448,0.4000,6657
255,0.3794,0.4000,6763
255,0.4162,0.4000,6870
255,0.3794,0.4000,6976
255,0.4162,0.4000,7083
255,0.3794,0.4000,7189
255,0.3723,0.4000,7297
255,0.4117,0.4000,7403
255,0.3758,0.4000,7510
255,0.4145,0.4000,7616
255,0.4443,0.4000,7723
255,0.4693,0.4000,7829
255,0.4882,0.4000,7936
255,0.5423,0.4000,8042
255,0.5585,0.4000,8150
255,0.5690,0.4000,8256
255,0.5637,0.4000,8363
255,0.6027,0.4000,8469
255,0.5637,0.4000,8576
255,0.5690,0.4000,8682
255,0.6056,0.4000,8789
255,0.5690,0.4000,8895
255,0.5637,0.4000,9002
255,0.6013,0.4000,9109
255,0.5637,0.4000,9216
255,0.5690,0.4000,9322
255,0.6056,0.4000,9429
255,0.5690,0.4000,9535
255,0.5637,0.4000,9642
255,0.6027,0.4000,9748
255,0.5637,0.4000,9855
255,0.6027,0.4000,9961
255,0.5585,0.4000,10069
255,0.5637,0.4000,10176
255,0.5999,0.4000,10284
255,0.5637,0.4000,10391
255,0.5585,0.4000,10499
255,0.5957,0.4000,10607
255,0.5585,0.4000,10715
255,0.5585,0.4000,10823
255,0.5971,0.4000,10930
255,0.5585,0.4000,11038
255,0.5971,0.4000,11145
255,0.5585,0.4000,11253
255,0.5637,0.4000,11360
255,0.5985,0.4000,11469
255,0.5637,0.4000,11576
255,0.5999,0.4000,11684
255,0.5637,0.4000,11791
255,0.5585,0.4000,11899
255,0.5971,0.4000,12006
255,0.5585,0.4000,12114
255,0.5585,0.4000,12222
255,0.5957,0.4000,12330
255,0.5637,0.4000,12437
255,0.5999,0.4000,12545
255,0.5637,0.4000,12652
255,0.5585,0.4000,12760
255,0.5957,0.4000,12868
255,0.5585,0.4000,12976
255,0.5585,0.4000,13084
255,0.5971,0.4000,13191
255,0.5585,0.4000,13299
255,0.5637,0.4000,13406
255,0.5999,0.4000,13514
255,0.5637,0.4000,13621
255,0.5985,0.4000,13730
255,0.5637,0.4000,13837
255,0.5585,0.4000,13945
255,0.5971,0.4000,14052
255,0.5585,0.4000,14160
255,0.5971,0.4000,14267
255,0.5534,0.4000,14376
255,0.5637,0.4000,14483
255,0.5999,0.4000,14591
255,0.5637,0.4000,14698
255,0.5999,0.4000,14806
255,0.5637,0.4000,14913
255,0.5585,0.4000,15021
255,0.5944,0.4000,15130
255,0.5637,0.4000,15237
255,0.5585,0.4000,15345
255,0.5971,0.4000,15452
255,0.5585,0.4000,15560
255,0.5971,0.4000,15667
255,0.5534,0.4000,15776
255,0.5637,0.4000,15883
255,0.5999,0.4000,15991
255,0.5637,0.4000,16098
255,0.5999,0.4000,16206
255,0.5637,0.4000,16313
255,0.5585,0.4000,16421
255,0.5957,0.4000,16529
255,0.5585,0.4000,16637
245,0.5971,0.4000,16744
246,0.5585,0.4000,16852
240,0.5637,0.4000,16959
236,0.5585,0.4000,17067
230,0.5637,0.4000,17174
219,0.5985,0.4000,17283
220,0.5585,0.4000,17391
214,0.5637,0.4000,17498
214,0.5254,0.4000,17606
203,0.5637,0.4000,17713
198,0.5585,0.4000,17821
199,0.5220,0.4000,17928
189,0.5534,0.4000,18037
181,0.5637,0.4000,18144
182,0.5254,0.4000,18252
170,0.5637,0.4000,18359
170,0.5254,0.4000,18467
170,0.4955,0.4000,18574
169,0.4709,0.4000,18682
168,0.4512,0.4000,18790
166,0.4354,0.4000,18898
172,0.3758,0.4000,19005
170,0.3723,0.4000,19113
167,0.3758,0.4000,19220
165,0.3723,0.4000,19328
156,0.4106,0.4000,19435
161,0.3657,0.4000,19543
158,0.3689,0.4000,19652
154,0.3758,0.4000,19759
152,0.3723,0.4000,19867
149,0.3758,0.4000,19974
147,0.3723,0.4000,20082
143,0.3758,0.4000,20189
147,0.3379,0.4000,20297
139,0.3723,0.4000,20405
137,0.3723,0.4000,20513
140,0.3355,0.4000,20620
132,0.3723,0.4000,20728
135,0.3355,0.4000,20835
127,0.3723,0.4000,20943
131,0.3355,0.4000,21050
121,0.3790,0.4000,21159
125,0.3408,0.4000,21266
128,0.3099,0.4000,21374
130,0.2855,0.4000,21481
126,0.3029,0.4000,21589
129,0.2799,0.4000,21696
131,0.2611,0.4000,21804
127,0.2827,0.4000,21913
130,0.2637,0.4000,22020
132,0.2482,0.4000,22128
128,0.2737,0.4000,22235
130,0.2562,0.4000,22343
133,0.2426,0.4000,22450
142,0.1862,0.4000,22558
138,0.2234,0.4000,22666
145,0.1862,0.4000,22774
140,0.2241,0.4000,22881
147,0.1862,0.4000,22989
143,0.2241,0.4000,23096
139,0.2537,0.4000,23204
141,0.2406,0.4000,23311
138,0.2669,0.4000,23419
141,0.2508,0.4000,23527
137,0.2751,0.4000,23635
140,0.2577,0.4000,23742
137,0.2806,0.4000,23850
140,0.2621,0.4000,23957
137,0.2841,0.4000,24065
140,0.2649,0.4000,24172
137,0.2857,0.4000,24281
140,0.2658,0.4000,24389
137,0.2878,0.4000,24496
135,0.3047,0.4000,24604
138,0.2813,0.4000,24711
136,0.2995,0.4000,24819
139,0.2769,0.4000,24927
137,0.2960,0.4000,25035
140,0.2743,0.4000,25142
138,0.2939,0.4000,25250
141,0.2727,0.4000,25357
139,0.2927,0.4000,25465
143,0.2717,0.4000,25572
140,0.2912,0.4000,25681
144,0.2705,0.4000,25788
141,0.2909,0.4000,25896
145,0.2703,0.4000,26003
143,0.2907,0.4000,26111
141,0.3077,0.4000,26218
145,0.2834,0.4000,26326
143,0.3012,0.4000,26434
147,0.2782,0.4000,26542
145,0.2970,0.4000,26650
143,0.3128,0.4000,26757
148,0.2875,0.4000,26865
146,0.3051,0.4000,26972
136,0.3689,0.4000,27081
141,0.3327,0.4000,27188
134,0.3723,0.4000,27296
140,0.3355,0.4000,27403
133,0.3723,0.4000,27511
139,0.3355,0.4000,27618
133,0.3723,0.4000,27726
138,0.3355,0.4000,27833
132,0.3689,0.4000,27942
138,0.3327,0.4000,28049
131,0.3723,0.4000,28157
137,0.3355,0.4000,28264
131,0.3723,0.4000,28372
136,0.3355,0.4000,28479
141,0.3056,0.4000,28587
140,0.3189,0.4000,28695
