120,0.0000,0.4000,4101
120,0.0000,0.4000,4207
120,0.0000,0.4000,4313
126,0.0000,0.4000,4420
135,0.0000,0.4000,4526
145,0.0000,0.4000,4633
154,0.0000,0.4000,4739
164,0.0000,0.4000,4845
174,0.0000,0.4000,4952
184,0.0000,0.4000,5058
194,0.0000,0.4000,5165
205,0.0000,0.4000,5271
215,0.0000,0.4000,5378
226,0.0000,0.4000,5484
120,0.1206,0.4000,4101
127,0.1717,0.4000,4208
137,0.2132,0.4000,4314
146,0.2457,0.4000,4421
142,0.1897,0.4000,4527
152,0.2269,0.4000,4634
160,0.2574,0.4000,4740
166,0.2811,0.4000,4847
167,0.2628,0.4000,4953
174,0.2854,0.4000,5060
179,0.3035,0.4000,5167
184,0.3180,0.4000,5274
194,0.3794,0.4000,5380
195,0.3758,0.4000,5487
201,0.4145,0.4000,5593
197,0.3758,0.4000,5700
199,0.3794,0.4000,5806
204,0.4162,0.4000,5913
200,0.3794,0.4000,6019
206,0.4173,0.4000,6125
201,0.3723,0.4000,6233
208,0.4106,0.4000,6340
205,0.3794,0.4000,6446
211,0.4162,0.4000,6553
207,0.3794,0.4000,6659
213,0.4173,0.4000,6765
208,0.3758,0.4000,6872
214,0.4145,0.4000,6978
219,0.4443,0.4000,7085
217,0.4313,0.4000,7191
221,0.4568,0.4000,7299
223,0.4792,0.4000,7405
220,0.4585,0.4000,7512
222,0.4806,0.4000,7618
223,0.4973,0.4000,7725
224,0.5116,0.4000,7831
219,0.4845,0.4000,7938
220,0.5014,0.4000,8044
226,0.5637,0.4000,8151
223,0.5637,0.4000,8258
220,0.5637,0.4000,8365
213,0.5269,0.4000,8471
215,0.5637,0.4000,8578
213,0.5690,0.4000,8684
205,0.5304,0.4000,8791
207,0.5690,0.4000,8897
203,0.5637,0.4000,9004
195,0.5269,0.4000,9110
197,0.5637,0.4000,9217
189,0.5269,0.4000,9323
190,0.5585,0.4000,9431
182,0.5227,0.4000,9537
176,0.4933,0.4000,9644
171,0.4705,0.4000,9750
167,0.4516,0.4000,9857
169,0.4751,0.4000,9963
164,0.4552,0.4000,10070
161,0.4393,0.4000,10177
158,0.4259,0.4000,10285
151,0.3776,0.4000,10394
151,0.3758,0.4000,10501
151,0.3723,0.4000,10609
152,0.3758,0.4000,10716
147,0.3379,0.4000,10824
153,0.3758,0.4000,10931
153,0.3723,0.4000,11039
153,0.3723,0.4000,11147
149,0.3351,0.4000,11255
155,0.3758,0.4000,11362
155,0.3723,0.4000,11470
151,0.3355,0.4000,11577
157,0.3723,0.4000,11685
158,0.3758,0.4000,11792
158,0.3723,0.4000,11900
153,0.3351,0.4000,12008
159,0.3723,0.4000,12116
160,0.3758,0.4000,12223
160,0.3723,0.4000,12331
161,0.3758,0.4000,12438
161,0.3723,0.4000,12546
157,0.3355,0.4000,12653
163,0.3723,0.4000,12761
163,0.3689,0.4000,12870
165,0.3758,0.4000,12977
165,0.3723,0.4000,13085
166,0.3758,0.4000,13192
166,0.3723,0.4000,13300
167,0.3758,0.4000,13407
167,0.3723,0.4000,13515
168,0.3758,0.4000,13622
168,0.3689,0.4000,13731
164,0.3327,0.4000,13838
170,0.3723,0.4000,13946
171,0.3758,0.4000,14053
172,0.3723,0.4000,14161
173,0.3758,0.4000,14268
173,0.3723,0.4000,14376
174,0.3758,0.4000,14483
174,0.3689,0.4000,14592
179,0.4079,0.4000,14699
175,0.3723,0.4000,14807
176,0.3758,0.4000,14914
176,0.3723,0.4000,15022
177,0.3723,0.4000,15130
178,0.3758,0.4000,15237
178,0.3689,0.4000,15346
180,0.3758,0.4000,15453
180,0.3723,0.4000,15561
186,0.4106,0.4000,15668
181,0.3723,0.4000,15776
182,0.3758,0.4000,15883
183,0.3723,0.4000,15991
