133,0.5164,0.4999,0.0037,34577
137,0.4890,0.4999,0.0048,34683
135,0.5061,0.4999,0.0042,34788
124,0.5690,0.4999,-0.0031,34894
129,0.5311,0.4999,-0.0065,35000
123,0.5637,0.4999,-0.0133,35107
128,0.5269,0.4999,-0.0161,35213
122,0.5637,0.4999,-0.0230,35320
127,0.5269,0.4999,-0.0258,35426
120,0.5637,0.4999,-0.0326,35533
125,0.5269,0.4999,-0.0355,35639
118,0.5637,0.4999,-0.0423,35746
123,0.5269,0.4999,-0.0452,35852
128,0.4966,0.4999,-0.0448,35959
125,0.5111,0.4999,-0.0460,36065
130,0.4841,0.4999,-0.0443,36172
127,0.5011,0.4999,-0.0444,36278
131,0.4760,0.5000,-0.0419,36385
129,0.4946,0.5000,-0.0413,36491
127,0.5084,0.5000,-0.0422,36598
131,0.4826,0.5000,-0.0404,36704
128,0.4988,0.5000,-0.0403,36811
133,0.4749,0.5000,-0.0376,36917
130,0.4927,0.5000,-0.0368,37024
134,0.4700,0.5000,-0.0337,37130
132,0.4898,0.5000,-0.0326,37236
135,0.4677,0.5000,-0.0292,37342
133,0.4869,0.5000,-0.0278,37449
131,0.5034,0.5000,-0.0281,37555
135,0.4779,0.5000,-0.0258,37662
132,0.4961,0.5000,-0.0253,37768
137,0.4720,0.5000,-0.0224,37875
134,0.4914,0.5000,-0.0215,37981
138,0.4683,0.5000,-0.0181,38088
136,0.4885,0.5000,-0.0168,38194
133,0.5035,0.5000,-0.0172,38301
138,0.4787,0.5000,-0.0150,38407
135,0.4957,0.5000,-0.0145,38514
133,0.5104,0.5000,-0.0156,38620
138,0.4835,0.5000,-0.0138,38727
135,0.5006,0.5000,-0.0139,38833
125,0.5637,0.5000,-0.0207,38940
130,0.5269,0.5000,-0.0236,39046
123,0.5637,0.5000,-0.0304,39153
128,0.5269,0.5000,-0.0332,39259
121,0.5637,0.5000,-0.0401,39366
126,0.5269,0.5000,-0.0429,39472
130,0.4966,0.5000,-0.0425,39579
128,0.5111,0.5000,-0.0437,39685
132,0.4841,0.5000,-0.0420,39792
136,0.4631,0.5000,-0.0381,39898
134,0.4832,0.5000,-0.0363,40005
137,0.4625,0.5000,-0.0323,40111
135,0.4827,0.5000,-0.0305,40218
139,0.4620,0.5000,-0.0265,40324
143,0.4448,0.5000,-0.0206,40431
140,0.4697,0.5000,-0.0174,40537
137,0.4885,0.5000,-0.0161,40644
141,0.4666,0.5000,-0.0126,40750
139,0.4861,0.5000,-0.0111,40857
136,0.5027,0.5000,-0.0114,40963
141,0.4780,0.5000,-0.0090,41069
138,0.4951,0.5000,-0.0085,41176
136,0.5099,0.5000,-0.0096,41282
141,0.4831,0.5000,-0.0078,41389
138,0.5003,0.5000,-0.0078,41495
128,0.5637,0.5000,-0.0146,41602
133,0.5269,0.5000,-0.0175,41708
126,0.5637,0.5000,-0.0243,41815
131,0.5269,0.5000,-0.0271,41921
124,0.5637,0.5000,-0.0340,42028
129,0.5269,0.5000,-0.0368,42134
122,0.5637,0.5000,-0.0436,42241
119,0.5745,0.5000,-0.0514,42346
124,0.5347,0.5000,-0.0552,42453
128,0.5037,0.5000,-0.0555,42559
118,0.5637,0.5000,-0.0624,42666
123,0.5269,0.5025,-0.0649,42772
127,0.4966,0.5049,-0.0641,42879
125,0.5111,0.5071,-0.0645,42985
129,0.4841,0.5093,-0.0618,43092
127,0.5011,0.5113,-0.0607,43198
117,0.5637,0.5132,-0.0661,43305
122,0.5269,0.5151,-0.0674,43411
126,0.4966,0.5168,-0.0652,43518
124,0.5111,0.5185,-0.0644,43624
129,0.4841,0.5201,-0.0606,43731
127,0.5011,0.5216,-0.0584,43837
131,0.4760,0.5230,-0.0534,43944
129,0.4946,0.5243,-0.0502,44050
134,0.4709,0.5256,-0.0444,44157
132,0.4905,0.5268,-0.0405,44263
136,0.4676,0.5280,-0.0340,44370
134,0.4879,0.5291,-0.0297,44476
132,0.5030,0.5301,-0.0268,44583
137,0.4783,0.5311,-0.0212,44689
136,0.4954,0.5321,-0.0172,44796
140,0.4722,0.5330,-0.0108,44902
139,0.4905,0.5338,-0.0062,45009
137,0.5062,0.5346,-0.0031,45115
142,0.4801,0.5354,0.0028,45222
140,0.4990,0.5361,0.0067,45327
139,0.5141,0.5368,0.0091,45432
144,0.4879,0.5375,0.0143,45537
142,0.5041,0.5381,0.0179,45643
141,0.5182,0.5387,0.0200,45748
133,0.5690,0.5393,0.0169,45854
139,0.5318,0.5398,0.0177,45959
133,0.5690,0.5403,0.0147,46065
138,0.5318,0.5408,0.0156,46170
133,0.5690,0.5413,0.0127,46276
131,0.5745,0.5417,0.0092,46381
137,0.5362,0.5421,0.0098,46486
132,0.5690,0.5425,0.0070,46592
138,0.5318,0.5429,0.0082,46697
131,0.5745,0.5432,0.0049,46802
137,0.5362,0.5436,0.0057,46907
132,0.5690,0.5439,0.0030,47013
137,0.5318,0.5442,0.0043,47118
132,0.5690,0.5445,0.0017,47224
130,0.5745,0.5448,-0.0014,47329
136,0.5347,0.5450,-0.0003,47436
131,0.5690,0.5453,-0.0028,47542
137,0.5304,0.5455,-0.0012,47649
131,0.5690,0.5457,-0.0037,47755
132,0.5637,0.5459,-0.0056,47862
137,0.5269,0.5462,-0.0035,47968
132,0.5637,0.5463,-0.0054,48075
138,0.5269,0.5465,-0.0033,48181
131,0.5690,0.5467,-0.0057,48287
131,0.5690,0.5469,-0.0080,48393
137,0.5304,0.5470,-0.0062,48500
131,0.5690,0.5472,-0.0086,48606
137,0.5304,0.5473,-0.0068,48713
131,0.5690,0.5474,-0.0090,48819
131,0.5637,0.5476,-0.0108,48926
137,0.5269,0.5477,-0.0086,49032
132,0.5637,0.5478,-0.0103,49139
137,0.5269,0.5479,-0.0080,49245
132,0.5637,0.5480,-0.0097,49352
138,0.5269,0.5481,-0.0075,49458
132,0.5637,0.5482,-0.0091,49565
131,0.5690,0.5483,-0.0113,49671
137,0.5304,0.5484,-0.0094,49778
131,0.5690,0.5485,-0.0116,49884
132,0.5637,0.5485,-0.0132,49991
137,0.5269,0.5486,-0.0109,50097
132,0.5637,0.5487,-0.0125,50204
138,0.5269,0.5488,-0.0102,50310
132,0.5637,0.5488,-0.0118,50417
138,0.5276,0.5489,-0.0095,50522
132,0.5637,0.5489,-0.0111,50629
131,0.5690,0.5490,-0.0132,50735
137,0.5304,0.5490,-0.0112,50842
131,0.5690,0.5491,-0.0134,50948
137,0.5304,0.5491,-0.0114,51055
131,0.5690,0.5492,-0.0135,51161
132,0.5637,0.5492,-0.0150,51268
138,0.5269,0.5493,-0.0126,51374
132,0.5637,0.5493,-0.0142,51481
138,0.5269,0.5493,-0.0118,51587
131,0.5690,0.5494,-0.0139,51693
138,0.5304,0.5494,-0.0119,51800
143,0.5002,0.5494,-0.0066,51906
134,0.5637,0.5495,-0.0082,52013
139,0.5269,0.5495,-0.0058,52119
134,0.5637,0.5495,-0.0073,52226
133,0.5690,0.5495,-0.0094,52332
139,0.5304,0.5496,-0.0073,52439
133,0.5690,0.5496,-0.0094,52545
133,0.5637,0.5496,-0.0109,52652
139,0.5276,0.5496,-0.0086,52757
134,0.5637,0.5496,-0.0101,52864
140,0.5269,0.5497,-0.0077,52970
134,0.5637,0.5497,-0.0092,53077
133,0.5690,0.5497,-0.0112,53183
139,0.5304,0.5497,-0.0092,53290
133,0.5690,0.5497,-0.0112,53396
139,0.5304,0.5497,-0.0091,53503
133,0.5690,0.5497,-0.0112,53609
134,0.5637,0.5498,-0.0127,53716
139,0.5269,0.5498,-0.0102,53822
134,0.5637,0.5498,-0.0117,53929
133,0.5690,0.5498,-0.0138,54035
139,0.5304,0.5498,-0.0117,54142
133,0.5690,0.5498,-0.0137,54248
139,0.5304,0.5498,-0.0117,54355
133,0.5690,0.5498,-0.0137,54461
133,0.5637,0.5498,-0.0152,54568
139,0.5269,0.5498,-0.0127,54674
134,0.5637,0.5499,-0.0142,54781
140,0.5269,0.5499,-0.0118,54887
134,0.5637,0.5499,-0.0133,54994
133,0.5690,0.5499,-0.0153,55100
139,0.5304,0.5499,-0.0132,55207
132,0.5745,0.5499,-0.0158,55312
138,0.5347,0.5499,-0.0142,55419
133,0.5690,0.5499,-0.0162,55525
133,0.5637,0.5499,-0.0177,55632
139,0.5269,0.5499,-0.0152,55738
133,0.5637,0.5499,-0.0167,55845
139,0.5269,0.5499,-0.0143,55951
134,0.5637,0.5499,-0.0158,56058
132,0.5690,0.5499,-0.0178,56164
139,0.5304,0.5499,-0.0157,56271
133,0.5690,0.5499,-0.0177,56377
133,0.5637,0.5499,-0.0192,56484
139,0.5269,0.5499,-0.0167,56590
133,0.5637,0.5499,-0.0182,56697
139,0.5269,0.5499,-0.0158,56803
133,0.5637,0.5499,-0.0173,56910
139,0.5269,0.5500,-0.0148,57016
134,0.5637,0.5500,-0.0163,57123
132,0.5690,0.5500,-0.0183,57229
139,0.5304,0.5500,-0.0162,57336
133,0.5690,0.5500,-0.0182,57442
133,0.5637,0.5500,-0.0197,57549
139,0.5269,0.5500,-0.0173,57655
133,0.5637,0.5500,-0.0187,57762
139,0.5269,0.5500,-0.0163,57868
133,0.5637,0.5500,-0.0177,57975
132,0.5690,0.5500,-0.0198,58081
138,0.5304,0.5500,-0.0177,58188
131,0.5745,0.5500,-0.0202,58293
137,0.5347,0.5500,-0.0186,58400
132,0.5690,0.5500,-0.0206,58506
138,0.5304,0.5500,-0.0185,58613
132,0.5690,0.5500,-0.0206,58719
132,0.5637,0.5500,-0.0220,58826
138,0.5269,0.5500,-0.0196,58932
133,0.5637,0.5500,-0.0211,59039
138,0.5269,0.5500,-0.0186,59145
133,0.5637,0.5500,-0.0201,59252
132,0.5690,0.5500,-0.0221,59358
138,0.5304,0.5500,-0.0200,59465
132,0.5690,0.5500,-0.0220,59571
132,0.5637,0.5500,-0.0235,59678
138,0.5269,0.5500,-0.0210,59784
132,0.5637,0.5500,-0.0225,59891
138,0.5269,0.5500,-0.0201,59997
132,0.5637,0.5500,-0.0215,60104
138,0.5269,0.5500,-0.0191,60210
132,0.5637,0.5500,-0.0205,60317
131,0.5690,0.5500,-0.0226,60423
137,0.5304,0.5500,-0.0205,60530
131,0.5690,0.5500,-0.0225,60636
137,0.5304,0.5500,-0.0204,60743
131,0.5690,0.5500,-0.0224,60849
137,0.5304,0.5500,-0.0203,60956
131,0.5690,0.5500,-0.0223,61062
131,0.5690,0.5500,-0.0244,61168
137,0.5311,0.5500,-0.0223,61274
131,0.5637,0.5500,-0.0238,61381
130,0.5690,0.5500,-0.0258,61487
136,0.5304,0.5500,-0.0237,61594
130,0.5690,0.5500,-0.0258,61700
136,0.5304,0.5500,-0.0237,61807
130,0.5690,0.5500,-0.0257,61913
136,0.5304,0.5500,-0.0236,62020
130,0.5690,0.5500,-0.0256,62126
130,0.5637,0.5500,-0.0271,62233
136,0.5269,0.5500,-0.0246,62339
130,0.5690,0.5500,-0.0266,62445
136,0.5304,0.5500,-0.0245,62552
129,0.5690,0.5500,-0.0266,62658
135,0.5304,0.5500,-0.0245,62765
129,0.5690,0.5500,-0.0265,62871
130,0.5637,0.5500,-0.0280,62978
136,0.5269,0.5500,-0.0255,63084
130,0.5637,0.5500,-0.0270,63191
136,0.5269,0.5500,-0.0245,63297
130,0.5637,0.5500,-0.0260,63404
136,0.5269,0.5500,-0.0235,63510
130,0.5637,0.5500,-0.0250,63617
129,0.5690,0.5500,-0.0270,63723
135,0.5304,0.5500,-0.0249,63830
128,0.5690,0.5450,-0.0275,63936
134,0.5304,0.5402,-0.0264,64043
128,0.5690,0.5357,-0.0300,64149
133,0.5311,0.5314,-0.0299,64255
127,0.5690,0.5274,-0.0343,64361
132,0.5304,0.5235,-0.0351,64468
125,0.5690,0.5198,-0.0403,64574
130,0.5304,0.5163,-0.0418,64681
124,0.5690,0.5130,-0.0477,64787
129,0.5304,0.5099,-0.0499,64894
121,0.5690,0.5069,-0.0565,65000
126,0.5304,0.5040,-0.0593,65107
119,0.5690,0.5013,-0.0665,65213
124,0.5304,0.4988,-0.0699,65320
116,0.5690,0.4963,-0.0776,65426
121,0.5304,0.4940,-0.0815,65533
125,0.5002,0.4918,-0.0824,65639
114,0.5637,0.4897,-0.0903,65746
118,0.5269,0.4877,-0.0945,65852
121,0.4966,0.4858,-0.0956,65959
118,0.5111,0.4841,-0.0985,66065
122,0.4841,0.4824,-0.0987,66172
125,0.4631,0.4807,-0.0968,66278
122,0.4832,0.4792,-0.0972,66385
124,0.4625,0.4777,-0.0956,66491
121,0.4827,0.4764,-0.0963,66598
124,0.4620,0.4750,-0.0949,66704
127,0.4448,0.4738,-0.0918,66811
122,0.4707,0.4726,-0.0916,66916
125,0.4518,0.4715,-0.0895,67023
121,0.4752,0.4704,-0.0900,67129
124,0.4553,0.4694,-0.0885,67236
120,0.4781,0.4684,-0.0895,67342
123,0.4576,0.4675,-0.0885,67449
125,0.4420,0.4666,-0.0859,67555
122,0.4663,0.4658,-0.0859,67662
124,0.4489,0.4650,-0.0842,67768
120,0.4719,0.4642,-0.0851,67875
123,0.4534,0.4635,-0.0840,67981
119,0.4755,0.4629,-0.0853,68088
121,0.4562,0.4622,-0.0847,68194
124,0.4402,0.4616,-0.0824,68301
119,0.4659,0.4610,-0.0829,68407
122,0.4479,0.4605,-0.0816,68514
124,0.4342,0.4599,-0.0788,68620
120,0.4601,0.4594,-0.0789,68727
122,0.4440,0.4590,-0.0773,68833
118,0.4679,0.4585,-0.0783,68940
120,0.4502,0.4581,-0.0775,69046
123,0.4353,0.4577,-0.0751,69153
118,0.4621,0.4573,-0.0756,69259
121,0.4448,0.4569,-0.0743,69366
123,0.4317,0.4566,-0.0717,69472
118,0.4581,0.4563,-0.0719,69579
121,0.4424,0.4560,-0.0704,69685
116,0.4666,0.4557,-0.0716,69792
119,0.4492,0.4554,-0.0709,69898
121,0.4345,0.4551,-0.0687,70005
117,0.4614,0.4548,-0.0694,70111
119,0.4443,0.4546,-0.0683,70218
121,0.4313,0.4544,-0.0659,70324
116,0.4578,0.4542,-0.0663,70431
119,0.4428,0.4539,-0.0651,70536
121,0.4294,0.4538,-0.0625,70643
116,0.4574,0.4536,-0.0629,70749
118,0.4410,0.4534,-0.0616,70856
128,0.3794,0.4532,-0.0538,70962
124,0.4162,0.4531,-0.0498,71069
130,0.3794,0.4529,-0.0420,71175
125,0.4162,0.4528,-0.0381,71282
132,0.3794,0.4526,-0.0304,71388
127,0.4162,0.4525,-0.0265,71495
134,0.3794,0.4524,-0.0187,71601
129,0.4162,0.4522,-0.0149,71708
136,0.3794,0.4521,-0.0072,71814
131,0.4162,0.4520,-0.0033,71921
138,0.3794,0.4519,0.0044,72027
133,0.4173,0.4518,0.0080,72133
128,0.4487,0.4517,0.0083,72238
130,0.4356,0.4517,0.0100,72343
126,0.4623,0.4516,0.0089,72449
128,0.4464,0.4515,0.0094,72554
124,0.4720,0.4514,0.0072,72659
126,0.4542,0.4513,0.0069,72764
129,0.4392,0.4513,0.0082,72870
124,0.4663,0.4512,0.0066,72975
127,0.4489,0.4512,0.0069,73081
123,0.4740,0.4511,0.0045,73186
125,0.4551,0.4510,0.0040,73292
121,0.4790,0.4510,0.0011,73397
123,0.4590,0.4509,0.0002,73503
126,0.4438,0.4509,0.0010,73608
121,0.4689,0.4508,-0.0009,73714
124,0.4510,0.4508,-0.0009,73820
120,0.4735,0.4508,-0.0034,73927
122,0.4547,0.4507,-0.0038,74033
125,0.4389,0.4507,-0.0025,74140
120,0.4660,0.4507,-0.0041,74245
123,0.4480,0.4506,-0.0039,74352
119,0.4722,0.4506,-0.0062,74458
121,0.4529,0.4506,-0.0064,74565
124,0.4382,0.4505,-0.0051,74671
120,0.4633,0.4505,-0.0065,74778
122,0.4465,0.4505,-0.0061,74884
118,0.4700,0.4505,-0.0081,74991
120,0.4518,0.4504,-0.0083,75097
123,0.4366,0.4504,-0.0068,75204
118,0.4631,0.4504,-0.0082,75310
121,0.4457,0.4504,-0.0077,75417
123,0.4324,0.4504,-0.0058,75523
119,0.4597,0.4503,-0.0067,75629
121,0.4429,0.4503,-0.0060,75736
117,0.4682,0.4503,-0.0079,75842
119,0.4497,0.4503,-0.0078,75949
121,0.4356,0.4503,-0.0062,76055
117,0.4612,0.4503,-0.0074,76162
120,0.4449,0.4502,-0.0068,76268
122,0.4311,0.4502,-0.0048,76375
117,0.4597,0.4502,-0.0058,76480
120,0.4430,0.4502,-0.0050,76587
130,0.3794,0.4502,0.0025,76693
