0.4000,0.1121,27706
127,0.3794,0.4000,0.1143,27812
121,0.4184,0.4000,0.1123,27917
127,0.3830,0.4000,0.1141,28022
121,0.4213,0.4000,0.1119,28127
128,0.3794,0.4000,0.1141,28233
123,0.4184,0.4000,0.1121,28338
129,0.3794,0.4000,0.1143,28444
129,0.3830,0.4000,0.1161,28549
124,0.4202,0.4000,0.1140,28655
129,0.3867,0.4000,0.1154,28759
124,0.4242,0.4000,0.1128,28864
131,0.3794,0.4000,0.1150,28970
126,0.4184,0.4000,0.1131,29075
132,0.3794,0.4000,0.1153,29181
126,0.4184,0.4000,0.1133,29286
133,0.3794,0.4000,0.1155,29392
127,0.4184,0.4000,0.1136,29497
133,0.3830,0.4000,0.1154,29602
128,0.4213,0.4000,0.1131,29707
123,0.4508,0.4000,0.1078,29813
124,0.4373,0.4000,0.1038,29918
120,0.4636,0.4000,0.0971,30024
121,0.4475,0.4000,0.0921,30129
123,0.4339,0.4000,0.0885,30235
118,0.4620,0.4000,0.0820,30340
119,0.4469,0.4000,0.0771,30444
121,0.4334,0.4000,0.0736,30550
116,0.4616,0.4000,0.0671,30655
118,0.4452,0.4000,0.0623,30761
113,0.4710,0.4000,0.0549,30866
114,0.4527,0.4000,0.0493,30972
116,0.4388,0.4000,0.0452,31077
125,0.3794,0.4000,0.0474,31183
119,0.4195,0.4000,0.0454,31287
125,0.3794,0.4000,0.0476,31393
126,0.3830,0.4000,0.0494,31498
120,0.4202,0.4000,0.0472,31604
126,0.3830,0.4000,0.0490,31709
120,0.4202,0.4000,0.0469,31815
126,0.3830,0.4000,0.0487,31920
121,0.4202,0.4000,0.0465,32026
126,0.3867,0.4000,0.0479,32130
127,0.3830,0.4000,0.0497,32235
122,0.4202,0.4000,0.0476,32341
128,0.3830,0.4000,0.0493,32446
122,0.4202,0.4000,0.0472,32552
128,0.3830,0.4000,0.0490,32657
122,0.4202,0.4000,0.0469,32763
128,0.3830,0.4000,0.0486,32868
123,0.4213,0.4000,0.0464,32973
129,0.3830,0.4000,0.0482,33078
130,0.3794,0.4000,0.0504,33184
124,0.4184,0.4000,0.0485,33289
119,0.4485,0.4000,0.0433,33395
121,0.4354,0.4000,0.0396,33500
129,0.3794,0.4000,0.0418,33606
123,0.4184,0.4000,0.0398,33711
129,0.3867,0.4000,0.0412,33815
123,0.4231,0.4000,0.0388,33921
129,0.3830,0.4000,0.0406,34026
131,0.3794,0.4000,0.0428,34132
125,0.4184,0.4000,0.0408,34237
120,0.4485,0.4000,0.0357,34343
