202,0.0804,0.4000,4101
199,0.1395,0.4000,4208
197,0.1875,0.4000,4314
196,0.2251,0.4000,4421
195,0.2560,0.4000,4527
194,0.2800,0.4000,4634
201,0.2619,0.4000,4740
200,0.2847,0.4000,4847
200,0.3036,0.4000,4953
201,0.3181,0.4000,5060
193,0.3758,0.4000,5167
195,0.3758,0.4000,5274
195,0.3794,0.4000,5380
190,0.4162,0.4000,5487
197,0.3794,0.4000,5593
199,0.3758,0.4000,5700
194,0.4145,0.4000,5806
200,0.3758,0.4000,5913
201,0.3794,0.4000,6019
196,0.4152,0.4000,6127
203,0.3794,0.4000,6233
198,0.4162,0.4000,6340
205,0.3794,0.4000,6446
200,0.4162,0.4000,6553
206,0.3794,0.4000,6659
201,0.4173,0.4000,6765
209,0.3758,0.4000,6872
204,0.4145,0.4000,6978
211,0.3723,0.4000,7086
206,0.4106,0.4000,7193
202,0.4423,0.4000,7299
212,0.3794,0.4000,7405
208,0.4162,0.4000,7512
214,0.3794,0.4000,7618
209,0.4162,0.4000,7725
205,0.4468,0.4000,7831
207,0.4326,0.4000,7938
203,0.4588,0.4000,8045
205,0.4422,0.4000,8152
201,0.4676,0.4000,8258
204,0.4492,0.4000,8365
199,0.4732,0.4000,8471
202,0.4537,0.4000,8578
198,0.4768,0.4000,8684
200,0.4566,0.4000,8791
196,0.4791,0.4000,8897
198,0.4577,0.4000,9005
194,0.4800,0.4000,9111
197,0.4592,0.4000,9218
192,0.4811,0.4000,9324
195,0.4601,0.4000,9431
197,0.4439,0.4000,9537
192,0.4679,0.4000,9644
194,0.4502,0.4000,9750
190,0.4729,0.4000,9857
192,0.4535,0.4000,9964
194,0.4379,0.4000,10071
190,0.4631,0.4000,10178
192,0.4449,0.4000,10286
187,0.4677,0.4000,10394
189,0.4493,0.4000,10501
191,0.4332,0.4000,10610
187,0.4593,0.4000,10717
189,0.4419,0.4000,10825
190,0.4287,0.4000,10932
186,0.4547,0.4000,11040
188,0.4389,0.4000,11147
189,0.4256,0.4000,11255
185,0.4522,0.4000,11363
186,0.4362,0.4000,11471
182,0.4617,0.4000,11578
183,0.4438,0.4000,11686
185,0.4302,0.4000,11793
194,0.3723,0.4000,11901
